2021-09-07 08:44:00,47.2
2021-09-07 08:45:00,48.8
2021-09-07 08:46:00,47.5
2021-09-07 08:47:00,48.0
2021-09-07 08:48:00,48.5
2021-09-07 08:49:00,47.5
2021-09-07 08:50:00,49.2
2021-09-07 08:51:00,48.3
2021-09-07 08:52:00,48.1
2021-09-07 08:53:00,47.6
2021-09-07 08:54:00,49.7
2021-09-07 08:55:00,49.0
2021-09-07 08:56:00,48.8
2021-09-07 08:57:00,48.4
2021-09-07 08:58:00,49.7
2021-09-07 08:59:00,48.9
2021-09-07 09:00:00,48.8
2021-09-07 09:01:00,48.5
2021-09-07 09:02:00,49.5
2021-09-07 09:03:00,48.7
2021-09-07 09:04:00,50.0
2021-09-07 09:05:00,48.9
2021-09-07 09:06:00,49.3
2021-09-07 09:07:00,50.5
2021-09-07 09:08:00,48.7
2021-09-07 09:09:00,50.4
2021-09-07 09:10:00,49.1
2021-09-07 09:11:00,50.9
2021-09-07 09:12:00,50.3
2021-09-07 09:13:00,50.6
2021-09-07 09:14:00,49.5
2021-09-07 09:15:00,50.8
2021-09-07 09:16:00,49.7
2021-09-07 09:17:00,50.2
2021-09-07 09:18:00,50.8
2021-09-07 09:19:00,51.1
2021-09-07 09:20:00,50.0
2021-09-07 09:21:00,50.3
2021-09-07 09:22:00,50.1
2021-09-07 09:23:00,50.9
2021-09-07 09:24:00,50.9
2021-09-07 09:25:00,50.4
2021-09-07 09:26:00,50.6
2021-09-07 09:27:00,51.5
2021-09-07 09:28:00,51.8
2021-09-07 09:29:00,50.7
2021-09-07 09:30:00,51.3
2021-09-07 09:31:00,52.2
2021-09-07 09:32:00,51.4
2021-09-07 09:33:00,52.3
2021-09-07 09:34:00,50.7
2021-09-07 09:35:00,51.1
2021-09-07 09:36:00,50.9
2021-09-07 09:37:00,52.8
2021-09-07 09:38:00,51.1
2021-09-07 09:39:00,51.9
2021-09-07 09:40:00,52.8
2021-09-07 09:41:00,51.9
2021-09-07 09:42:00,52.7
2021-09-07 09:43:00,51.7
2021-09-07 09:44:00,51.9
2021-09-07 09:45:00,51.7
2021-09-07 09:46:00,52.7
2021-09-07 09:47:00,52.5
2021-09-07 09:48:00,53.8
2021-09-07 09:49:00,53.9
2021-09-07 09:50:00,53.1
2021-09-07 09:51:00,54.1
2021-09-07 09:52:00,53.6
2021-09-07 09:53:00,54.0
2021-09-07 09:54:00,52.6
2021-09-07 09:55:00,53.4
2021-09-07 09:56:00,53.9
2021-09-07 09:57:00,52.8
2021-09-07 09:58:00,54.1
2021-09-07 09:59:00,52.8
2021-09-07 10:00:00,54.9
2021-09-07 10:01:00,53.2
2021-09-07 10:02:00,53.4
2021-09-07 10:03:00,54.4
2021-09-07 10:04:00,54.4
2021-09-07 10:05:00,54.4
2021-09-07 10:06:00,54.9
2021-09-07 10:07:00,54.4
2021-09-07 10:08:00,54.0
2021-09-07 10:09:00,54.9
2021-09-07 10:10:00,55.2
2021-09-07 10:11:00,55.3
2021-09-07 10:12:00,54.9
2021-09-07 10:13:00,55.6
2021-09-07 10:14:00,54.5
2021-09-07 10:15:00,55.5
2021-09-07 10:16:00,55.7
2021-09-07 10:17:00,54.5
2021-09-07 10:18:00,54.5
2021-09-07 10:19:00,54.7
2021-09-07 10:20:00,55.3
2021-09-07 10:21:00,56.4
2021-09-07 10:22:00,56.0
2021-09-07 10:23:00,56.3
2021-09-07 10:24:00,55.2
2021-09-07 10:25:00,55.8
2021-09-07 10:26:00,55.3
2021-09-07 10:27:00,55.8
2021-09-07 10:28:00,55.4
2021-09-07 10:29:00,55.6
2021-09-07 10:30:00,55.9
2021-09-07 10:31:00,56.9
2021-09-07 10:32:00,56.0
2021-09-07 10:33:00,55.9
2021-09-07 10:34:00,56.6
2021-09-07 10:35:00,56.9
2021-09-07 10:36:00,57.5
2021-09-07 10:37:00,55.9
2021-09-07 10:38:00,57.9
2021-09-07 10:39:00,57.4
2021-09-07 10:40:00,58.0
2021-09-07 10:41:00,57.1
2021-09-07 10:42:00,58.1
2021-09-07 10:43:00,58.2
2021-09-07 10:44:00,56.7
2021-09-07 10:45:00,56.8
2021-09-07 10:46:00,58.0
2021-09-07 10:47:00,57.0
2021-09-07 11:38:00,59.3
2021-09-07 11:39:00,60.8
2021-09-07 11:40:00,60.8
2021-09-07 11:41:00,61.2
2021-09-07 11:42:00,60.9
2021-09-07 11:43:00,60.6
2021-09-07 11:44:00,61.2
2021-09-07 11:45:00,59.9
2021-09-07 11:46:00,59.5
2021-09-07 11:47:00,59.8
2021-09-07 11:48:00,60.9
2021-09-07 11:49:00,60.8
2021-09-07 11:50:00,60.4
2021-09-07 11:51:00,61.2
2021-09-07 11:52:00,60.8
2021-09-07 11:53:00,61.2
2021-09-07 11:54:00,61.5
2021-09-07 11:55:00,60.5
2021-09-07 11:56:00,61.2
2021-09-07 11:57:00,61.3
2021-09-07 11:58:00,60.3
2021-09-07 11:59:00,60.4
2021-09-07 12:00:00,61.3
2021-09-07 12:01:00,61.0
2021-09-07 12:02:00,60.6
2021-09-07 12:03:00,60.8
2021-09-07 12:04:00,60.3
2021-09-07 12:05:00,60.8
2021-09-07 12:06:00,60.6
2021-09-07 12:07:00,61.7
2021-09-07 12:08:00,61.2
2021-09-07 12:09:00,61.5
2021-09-07 12:10:00,61.4
2021-09-07 12:11:00,61.5
2021-09-07 12:12:00,60.2
2021-09-07 12:13:00,61.8
2021-09-07 12:14:00,60.9
2021-09-07 12:15:00,60.1
2021-09-07 12:16:00,60.5
2021-09-07 12:17:00,61.5
2021-09-07 12:18:00,60.2
2021-09-07 12:19:00,61.8
2021-09-07 12:20:00,60.9
2021-09-07 12:21:00,61.8
2021-09-07 12:22:00,61.6
2021-09-07 12:23:00,60.3
2021-09-07 12:24:00,60.5
2021-09-07 12:25:00,0.0
2021-09-07 12:26:00,60.7
2021-09-07 12:27:00,60.5
2021-09-07 12:28:00,61.0
2021-09-07 12:29:00,61.1
2021-09-07 12:30:00,61.8
2021-09-07 12:31:00,61.4
2021-09-07 12:32:00,60.1
2021-09-07 12:33:00,60.2
2021-09-07 12:34:00,61.5
2021-09-07 12:35:00,61.7
2021-09-07 12:36:00,60.1
2021-09-07 12:37:00,61.3
2021-09-07 12:38:00,61.6
2021-09-07 12:39:00,61.1
2021-09-07 12:40:00,60.5
2021-09-07 12:41:00,60.9
2021-09-07 12:42:00,60.4
2021-09-07 12:43:00,60.7
2021-09-07 12:44:00,60.6
2021-09-07 12:45:00,60.3
2021-09-07 12:46:00,61.1
2021-09-07 12:47:00,60.1
2021-09-07 12:48:00,61.8
2021-09-07 12:49:00,61.4
2021-09-07 12:50:00,60.7
2021-09-07 12:51:00,61.8
2021-09-07 12:52:00,61.6
2021-09-07 12:53:00,61.7
2021-09-07 12:54:00,60.0
2021-09-07 12:55:00,61.8
2021-09-07 12:56:00,60.4
2021-09-07 12:57:00,61.1
2021-09-07 12:58:00,60.3
2021-09-07 12:59:00,61.2
2021-09-07 13:00:00,61.0
2021-09-07 13:01:00,61.5
2021-09-07 13:02:00,59.8
2021-09-07 13:03:00,61.6
2021-09-07 13:04:00,61.7
2021-09-07 13:05:00,61.1
2021-09-07 13:06:00,60.9
2021-09-07 13:07:00,60.3
2021-09-07 13:08:00,61.0
2021-09-07 13:09:00,60.0
2021-09-07 13:10:00,60.4
2021-09-07 13:11:00,61.5
2021-09-07 13:12:00,60.6
